sales_fact_id,order_id,order_line_number,customer_key,customer_id,product_key,product_id,product_name,category,date_key,order_date,order_timestamp,region_key,region_name,customer_segment,quantity,unit_price,discount_amount,gross_amount,net_amount,payment_method
4242,ORD_104242,1,6,CUST_0006,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20250717,2025-07-17,2025-07-17 16:00:00,1,North America,Premium,1,136.35,6.82,136.35,129.53,Apple Pay
4243,ORD_104243,1,49,CUST_0049,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20251229,2025-12-29,2025-12-29 14:00:00,1,North America,Standard,3,495.6,0.0,1486.8,1486.8,Debit Card
4244,ORD_104244,1,152,CUST_0152,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20250403,2025-04-03,2025-04-03 19:00:00,1,North America,Premium,2,217.64,65.29,435.28,369.99,Apple Pay
4245,ORD_104245,1,173,CUST_0173,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20250207,2025-02-07,2025-02-07 11:00:00,1,North America,Premium,5,596.84,149.21,2984.2,2834.99,Debit Card
4246,ORD_104246,1,42,CUST_0042,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20260630,2026-06-30,2026-06-30 14:00:00,4,LATAM,Standard,4,230.01,0.0,920.04,920.04,Debit Card
4247,ORD_104247,1,6,CUST_0006,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20250108,2025-01-08,2025-01-08 17:00:00,3,APAC,Premium,5,201.79,50.45,1008.95,958.5,PayPal
4248,ORD_104248,1,465,CUST_0465,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20250616,2025-06-16,2025-06-16 17:00:00,1,North America,Premium,4,106.82,0.0,427.28,427.28,Debit Card
4249,ORD_104249,1,493,CUST_0493,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250327,2025-03-27,2025-03-27 04:00:00,2,EMEA,Premium,2,157.75,15.78,315.5,299.72,Credit Card
4250,ORD_104250,1,296,CUST_0296,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20250719,2025-07-19,2025-07-19 08:00:00,2,EMEA,Standard,2,80.72,0.0,161.44,161.44,Apple Pay
4251,ORD_104251,1,27,CUST_0027,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20250212,2025-02-12,2025-02-12 21:00:00,4,LATAM,Standard,1,94.28,14.14,94.28,80.14,Debit Card
4252,ORD_104252,1,285,CUST_0285,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20260107,2026-01-07,2026-01-07 16:00:00,4,LATAM,Standard,2,80.72,24.22,161.44,137.22,Apple Pay
4253,ORD_104253,1,199,CUST_0199,26,PROD_0026,Men's Jackets Pro-Series 2,Apparel & Fashion,20260708,2026-07-08,2026-07-08 00:00:00,1,North America,Premium,1,387.88,19.39,387.88,368.49,Debit Card
4254,ORD_104254,1,17,CUST_0017,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20250515,2025-05-15,2025-05-15 23:00:00,2,EMEA,Premium,1,201.79,30.27,201.79,171.52,Apple Pay
4255,ORD_104255,1,163,CUST_0163,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20250317,2025-03-17,2025-03-17 13:00:00,1,North America,Standard,2,106.55,0.0,213.1,213.1,Credit Card
4256,ORD_104256,1,25,CUST_0025,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20260722,2026-07-22,2026-07-22 13:00:00,1,North America,Standard,5,201.79,0.0,1008.95,1008.95,Credit Card
4257,ORD_104257,1,364,CUST_0364,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20250515,2025-05-15,2025-05-15 21:00:00,2,EMEA,VIP,5,201.79,50.45,1008.95,958.5,PayPal
4258,ORD_104258,1,167,CUST_0167,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20250302,2025-03-02,2025-03-02 05:00:00,4,LATAM,Standard,5,80.72,20.18,403.6,383.42,Credit Card
4259,ORD_104259,1,114,CUST_0114,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20260316,2026-03-16,2026-03-16 04:00:00,3,APAC,Premium,3,596.84,268.58,1790.52,1521.94,Credit Card
4260,ORD_104260,1,361,CUST_0361,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20250121,2025-01-21,2025-01-21 18:00:00,1,North America,Standard,5,381.42,286.06,1907.1,1621.04,Credit Card
4261,ORD_104261,1,16,CUST_0016,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20251023,2025-10-23,2025-10-23 11:00:00,2,EMEA,Standard,1,80.72,0.0,80.72,80.72,PayPal
4262,ORD_104262,1,406,CUST_0406,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20250220,2025-02-20,2025-02-20 06:00:00,1,North America,Premium,5,301.74,0.0,1508.7,1508.7,Debit Card
4263,ORD_104263,1,483,CUST_0483,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20251008,2025-10-08,2025-10-08 03:00:00,1,North America,Premium,3,512.51,153.75,1537.53,1383.78,Debit Card
4264,ORD_104264,1,360,CUST_0360,5,PROD_0005,Laptops Pro-Series 2,Consumer Electronics,20250213,2025-02-13,2025-02-13 17:00:00,4,LATAM,Premium,1,144.32,14.43,144.32,129.89,Credit Card
4265,ORD_104265,1,140,CUST_0140,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20260720,2026-07-20,2026-07-20 07:00:00,3,APAC,Standard,3,301.74,90.52,905.22,814.7,Apple Pay
4266,ORD_104266,1,6,CUST_0006,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250131,2025-01-31,2025-01-31 12:00:00,3,APAC,Premium,5,157.75,0.0,788.75,788.75,Debit Card
4267,ORD_104267,1,484,CUST_0484,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20250515,2025-05-15,2025-05-15 22:00:00,3,APAC,Standard,3,378.05,170.12,1134.15,964.03,Debit Card
4268,ORD_104268,1,351,CUST_0351,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20260725,2026-07-25,2026-07-25 07:00:00,3,APAC,Standard,5,507.6,0.0,2538.0,2538.0,Debit Card
4269,ORD_104269,1,312,CUST_0312,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20250922,2025-09-22,2025-09-22 04:00:00,1,North America,Standard,3,497.95,74.69,1493.85,1419.16,Credit Card
4270,ORD_104270,1,184,CUST_0184,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20251025,2025-10-25,2025-10-25 19:00:00,4,LATAM,Premium,4,378.05,75.61,1512.2,1436.59,Apple Pay
4271,ORD_104271,1,390,CUST_0390,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20250715,2025-07-15,2025-07-15 21:00:00,3,APAC,Premium,4,539.9,323.94,2159.6,1835.66,Debit Card
4272,ORD_104272,1,413,CUST_0413,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20250329,2025-03-29,2025-03-29 19:00:00,2,EMEA,Standard,1,80.72,0.0,80.72,80.72,Debit Card
4273,ORD_104273,1,72,CUST_0072,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20251020,2025-10-20,2025-10-20 15:00:00,4,LATAM,Premium,1,277.89,41.68,277.89,236.21,Apple Pay
4274,ORD_104274,1,164,CUST_0164,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20260120,2026-01-20,2026-01-20 16:00:00,1,North America,VIP,2,157.75,47.32,315.5,268.18,PayPal
4275,ORD_104275,1,44,CUST_0044,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20260402,2026-04-02,2026-04-02 12:00:00,4,LATAM,Premium,4,596.84,119.37,2387.36,2267.99,Debit Card
4276,ORD_104276,1,394,CUST_0394,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20260322,2026-03-22,2026-03-22 00:00:00,3,APAC,Premium,5,177.25,44.31,886.25,841.94,Apple Pay
4277,ORD_104277,1,305,CUST_0305,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20260214,2026-02-14,2026-02-14 17:00:00,4,LATAM,Standard,4,539.9,0.0,2159.6,2159.6,Credit Card
4278,ORD_104278,1,194,CUST_0194,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20260210,2026-02-10,2026-02-10 11:00:00,4,LATAM,Premium,4,627.26,250.9,2509.04,2258.14,Credit Card
4279,ORD_104279,1,460,CUST_0460,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20250611,2025-06-11,2025-06-11 02:00:00,4,LATAM,Standard,2,106.82,10.68,213.64,202.96,Credit Card
4280,ORD_104280,1,76,CUST_0076,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20250601,2025-06-01,2025-06-01 10:00:00,2,EMEA,Premium,2,497.95,99.59,995.9,896.31,PayPal
4281,ORD_104281,1,200,CUST_0200,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20251216,2025-12-16,2025-12-16 23:00:00,1,North America,Standard,5,194.64,97.32,973.2,875.88,Apple Pay
4282,ORD_104282,1,232,CUST_0232,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20260204,2026-02-04,2026-02-04 02:00:00,1,North America,Standard,3,414.15,0.0,1242.45,1242.45,Apple Pay
4283,ORD_104283,1,321,CUST_0321,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20250603,2025-06-03,2025-06-03 00:00:00,2,EMEA,Standard,3,106.82,16.02,320.46,304.44,Credit Card
4284,ORD_104284,1,61,CUST_0061,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20250712,2025-07-12,2025-07-12 23:00:00,3,APAC,VIP,3,230.01,103.5,690.03,586.53,Credit Card
4285,ORD_104285,1,492,CUST_0492,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20251204,2025-12-04,2025-12-04 19:00:00,2,EMEA,Standard,3,507.6,76.14,1522.8,1446.66,PayPal
4286,ORD_104286,1,372,CUST_0372,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20250603,2025-06-03,2025-06-03 04:00:00,1,North America,Premium,5,596.84,0.0,2984.2,2984.2,PayPal
4287,ORD_104287,1,470,CUST_0470,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20260816,2026-08-16,2026-08-16 08:00:00,2,EMEA,Standard,1,438.78,43.88,438.78,394.9,Credit Card
4288,ORD_104288,1,414,CUST_0414,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20251015,2025-10-15,2025-10-15 00:00:00,4,LATAM,Standard,5,495.6,123.9,2478.0,2354.1,Apple Pay
4289,ORD_104289,1,432,CUST_0432,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20250721,2025-07-21,2025-07-21 21:00:00,4,LATAM,Standard,4,539.9,107.98,2159.6,2051.62,Apple Pay
4290,ORD_104290,1,50,CUST_0050,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20250216,2025-02-16,2025-02-16 04:00:00,4,LATAM,VIP,5,596.84,149.21,2984.2,2834.99,PayPal
4291,ORD_104291,1,252,CUST_0252,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20250405,2025-04-05,2025-04-05 06:00:00,1,North America,Standard,5,507.6,0.0,2538.0,2538.0,Credit Card
4292,ORD_104292,1,291,CUST_0291,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20250213,2025-02-13,2025-02-13 21:00:00,2,EMEA,Premium,3,381.42,57.21,1144.26,1087.05,Debit Card
4293,ORD_104293,1,266,CUST_0266,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20251219,2025-12-19,2025-12-19 14:00:00,4,LATAM,Premium,2,507.6,101.52,1015.2,913.68,Apple Pay
4294,ORD_104294,1,232,CUST_0232,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20260601,2026-06-01,2026-06-01 15:00:00,3,APAC,Standard,2,523.93,157.18,1047.86,890.68,PayPal
4295,ORD_104295,1,268,CUST_0268,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20251104,2025-11-04,2025-11-04 16:00:00,2,EMEA,Premium,2,495.6,148.68,991.2,842.52,PayPal
4296,ORD_104296,1,152,CUST_0152,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20251119,2025-11-19,2025-11-19 09:00:00,2,EMEA,Premium,3,414.15,62.12,1242.45,1180.33,Apple Pay
4297,ORD_104297,1,461,CUST_0461,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20250430,2025-04-30,2025-04-30 02:00:00,2,EMEA,Standard,5,378.05,0.0,1890.25,1890.25,Apple Pay
4298,ORD_104298,1,129,CUST_0129,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250217,2025-02-17,2025-02-17 07:00:00,3,APAC,Premium,2,573.0,57.3,1146.0,1088.7,Debit Card
4299,ORD_104299,1,135,CUST_0135,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250612,2025-06-12,2025-06-12 00:00:00,4,LATAM,Standard,4,420.39,252.23,1681.56,1429.33,Debit Card
4300,ORD_104300,1,23,CUST_0023,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20260123,2026-01-23,2026-01-23 22:00:00,2,EMEA,Premium,5,495.6,371.7,2478.0,2106.3,Apple Pay
4301,ORD_104301,1,357,CUST_0357,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20251125,2025-11-25,2025-11-25 22:00:00,4,LATAM,Premium,1,230.01,11.5,230.01,218.51,Credit Card
4302,ORD_104302,1,107,CUST_0107,5,PROD_0005,Laptops Pro-Series 2,Consumer Electronics,20260429,2026-04-29,2026-04-29 10:00:00,2,EMEA,Premium,4,144.32,57.73,577.28,519.55,PayPal
4303,ORD_104303,1,398,CUST_0398,9,PROD_0009,Audio Headphones Pro-Series 3,Consumer Electronics,20250416,2025-04-16,2025-04-16 11:00:00,4,LATAM,Premium,2,512.06,0.0,1024.12,1024.12,Credit Card
4304,ORD_104304,1,365,CUST_0365,6,PROD_0006,Laptops Pro-Series 3,Consumer Electronics,20260508,2026-05-08,2026-05-08 09:00:00,3,APAC,Standard,3,304.52,45.68,913.56,867.88,Credit Card
4305,ORD_104305,1,413,CUST_0413,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20250505,2025-05-05,2025-05-05 00:00:00,1,North America,Standard,3,381.42,114.43,1144.26,1029.83,Apple Pay
4306,ORD_104306,1,404,CUST_0404,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20250526,2025-05-26,2025-05-26 18:00:00,4,LATAM,Premium,3,217.64,65.29,652.92,587.63,Debit Card
4307,ORD_104307,1,477,CUST_0477,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20251116,2025-11-16,2025-11-16 08:00:00,2,EMEA,VIP,1,94.28,14.14,94.28,80.14,Credit Card
4308,ORD_104308,1,436,CUST_0436,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20250506,2025-05-06,2025-05-06 21:00:00,2,EMEA,Premium,2,106.82,10.68,213.64,202.96,Apple Pay
4309,ORD_104309,1,85,CUST_0085,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20260818,2026-08-18,2026-08-18 14:00:00,4,LATAM,Standard,5,507.6,380.7,2538.0,2157.3,Credit Card
4310,ORD_104310,1,385,CUST_0385,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20250405,2025-04-05,2025-04-05 00:00:00,2,EMEA,Standard,3,194.64,29.2,583.92,554.72,Apple Pay
4311,ORD_104311,1,308,CUST_0308,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20251105,2025-11-05,2025-11-05 19:00:00,3,APAC,Premium,5,106.55,53.28,532.75,479.47,Debit Card
4312,ORD_104312,1,272,CUST_0272,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20250312,2025-03-12,2025-03-12 23:00:00,1,North America,Standard,4,277.89,166.73,1111.56,944.83,Credit Card
4313,ORD_104313,1,188,CUST_0188,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20250514,2025-05-14,2025-05-14 03:00:00,2,EMEA,Premium,4,271.24,108.5,1084.96,976.46,PayPal
4314,ORD_104314,1,471,CUST_0471,15,PROD_0015,Coffee Makers Pro-Series 3,Home & Kitchen,20260413,2026-04-13,2026-04-13 13:00:00,2,EMEA,Standard,4,397.04,158.82,1588.16,1429.34,Credit Card
4315,ORD_104315,1,61,CUST_0061,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250804,2025-08-04,2025-08-04 06:00:00,2,EMEA,VIP,2,627.26,62.73,1254.52,1191.79,Apple Pay
4316,ORD_104316,1,21,CUST_0021,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250928,2025-09-28,2025-09-28 17:00:00,1,North America,Premium,3,420.39,189.18,1261.17,1071.99,PayPal
4317,ORD_104317,1,375,CUST_0375,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20250501,2025-05-01,2025-05-01 09:00:00,2,EMEA,Premium,4,277.89,166.73,1111.56,944.83,Apple Pay
4318,ORD_104318,1,371,CUST_0371,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20260416,2026-04-16,2026-04-16 15:00:00,3,APAC,Standard,1,106.55,15.98,106.55,90.57,Credit Card
4319,ORD_104319,1,198,CUST_0198,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20250815,2025-08-15,2025-08-15 12:00:00,3,APAC,VIP,4,452.99,0.0,1811.96,1811.96,Credit Card
4320,ORD_104320,1,493,CUST_0493,9,PROD_0009,Audio Headphones Pro-Series 3,Consumer Electronics,20260406,2026-04-06,2026-04-06 12:00:00,2,EMEA,Premium,5,512.06,128.01,2560.3,2432.29,Credit Card
4321,ORD_104321,1,331,CUST_0331,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250705,2025-07-05,2025-07-05 21:00:00,2,EMEA,Standard,1,495.6,24.78,495.6,470.82,Debit Card
4322,ORD_104322,1,247,CUST_0247,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260705,2026-07-05,2026-07-05 05:00:00,3,APAC,Premium,4,387.69,77.54,1550.76,1473.22,Debit Card
4323,ORD_104323,1,405,CUST_0405,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20250925,2025-09-25,2025-09-25 22:00:00,2,EMEA,Standard,2,94.28,0.0,188.56,188.56,Apple Pay
4324,ORD_104324,1,301,CUST_0301,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20260104,2026-01-04,2026-01-04 20:00:00,2,EMEA,Premium,1,301.74,45.26,301.74,256.48,Debit Card
4325,ORD_104325,1,455,CUST_0455,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20260211,2026-02-11,2026-02-11 01:00:00,3,APAC,Standard,2,497.95,0.0,995.9,995.9,PayPal
4326,ORD_104326,1,335,CUST_0335,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20250727,2025-07-27,2025-07-27 08:00:00,2,EMEA,Standard,3,438.78,131.63,1316.34,1184.71,Credit Card
4327,ORD_104327,1,337,CUST_0337,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20250426,2025-04-26,2025-04-26 16:00:00,4,LATAM,Premium,3,80.82,0.0,242.46,242.46,PayPal
4328,ORD_104328,1,61,CUST_0061,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20250925,2025-09-25,2025-09-25 05:00:00,4,LATAM,VIP,2,484.7,145.41,969.4,823.99,Credit Card
4329,ORD_104329,1,10,CUST_0010,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20260501,2026-05-01,2026-05-01 22:00:00,2,EMEA,Standard,4,80.82,32.33,323.28,290.95,Credit Card
4330,ORD_104330,1,211,CUST_0211,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250327,2025-03-27,2025-03-27 22:00:00,3,APAC,Standard,3,573.0,171.9,1719.0,1547.1,Apple Pay
4331,ORD_104331,1,319,CUST_0319,16,PROD_0016,Air Fryers Pro-Series 1,Home & Kitchen,20250620,2025-06-20,2025-06-20 02:00:00,4,LATAM,Standard,5,403.75,100.94,2018.75,1917.81,Credit Card
4332,ORD_104332,1,100,CUST_0100,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20250802,2025-08-02,2025-08-02 13:00:00,4,LATAM,Standard,3,512.51,230.63,1537.53,1306.9,PayPal
4333,ORD_104333,1,237,CUST_0237,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20260516,2026-05-16,2026-05-16 12:00:00,4,LATAM,Standard,4,301.74,181.04,1206.96,1025.92,Apple Pay
4334,ORD_104334,1,185,CUST_0185,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260805,2026-08-05,2026-08-05 06:00:00,4,LATAM,VIP,1,387.69,19.38,387.69,368.31,Apple Pay
4335,ORD_104335,1,132,CUST_0132,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20250402,2025-04-02,2025-04-02 15:00:00,1,North America,Standard,5,217.64,108.82,1088.2,979.38,PayPal
4336,ORD_104336,1,492,CUST_0492,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260723,2026-07-23,2026-07-23 00:00:00,3,APAC,Standard,2,387.69,116.31,775.38,659.07,Debit Card
4337,ORD_104337,1,103,CUST_0103,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20250514,2025-05-14,2025-05-14 06:00:00,1,North America,Premium,4,217.64,130.58,870.56,739.98,Credit Card
4338,ORD_104338,1,17,CUST_0017,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20260108,2026-01-08,2026-01-08 00:00:00,1,North America,Premium,1,136.35,6.82,136.35,129.53,Credit Card
4339,ORD_104339,1,270,CUST_0270,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20251209,2025-12-09,2025-12-09 09:00:00,3,APAC,Standard,3,247.49,37.12,742.47,705.35,PayPal
4340,ORD_104340,1,256,CUST_0256,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20260227,2026-02-27,2026-02-27 08:00:00,2,EMEA,Premium,1,507.6,50.76,507.6,456.84,Credit Card
4341,ORD_104341,1,443,CUST_0443,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20250331,2025-03-31,2025-03-31 00:00:00,4,LATAM,Standard,1,277.89,41.68,277.89,236.21,Apple Pay
4342,ORD_104342,1,311,CUST_0311,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20260417,2026-04-17,2026-04-17 22:00:00,3,APAC,Standard,5,484.7,0.0,2423.5,2423.5,Apple Pay
4343,ORD_104343,1,272,CUST_0272,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20260508,2026-05-08,2026-05-08 07:00:00,1,North America,Standard,4,262.83,157.7,1051.32,893.62,Debit Card
4344,ORD_104344,1,119,CUST_0119,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20260418,2026-04-18,2026-04-18 21:00:00,4,LATAM,Premium,2,381.42,0.0,762.84,762.84,Debit Card
4345,ORD_104345,1,411,CUST_0411,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20250502,2025-05-02,2025-05-02 01:00:00,2,EMEA,Standard,4,414.15,82.83,1656.6,1573.77,Debit Card
4346,ORD_104346,1,346,CUST_0346,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20251109,2025-11-09,2025-11-09 07:00:00,1,North America,Standard,3,414.15,186.37,1242.45,1056.08,Debit Card
4347,ORD_104347,1,467,CUST_0467,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20250612,2025-06-12,2025-06-12 08:00:00,4,LATAM,Premium,1,106.82,10.68,106.82,96.14,Apple Pay
4348,ORD_104348,1,101,CUST_0101,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20260331,2026-03-31,2026-03-31 19:00:00,4,LATAM,Standard,4,627.26,0.0,2509.04,2509.04,Credit Card
4349,ORD_104349,1,172,CUST_0172,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20250429,2025-04-29,2025-04-29 21:00:00,1,North America,Standard,4,80.82,48.49,323.28,274.79,PayPal
4350,ORD_104350,1,429,CUST_0429,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20250707,2025-07-07,2025-07-07 23:00:00,1,North America,Standard,5,452.99,339.74,2264.95,1925.21,Apple Pay
4351,ORD_104351,1,283,CUST_0283,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20260221,2026-02-21,2026-02-21 16:00:00,4,LATAM,Standard,1,512.51,0.0,512.51,512.51,Apple Pay
4352,ORD_104352,1,483,CUST_0483,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20260501,2026-05-01,2026-05-01 06:00:00,4,LATAM,Premium,4,80.72,32.29,322.88,290.59,PayPal
4353,ORD_104353,1,141,CUST_0141,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20250719,2025-07-19,2025-07-19 13:00:00,4,LATAM,Standard,1,497.95,24.9,497.95,473.05,Debit Card
4354,ORD_104354,1,251,CUST_0251,26,PROD_0026,Men's Jackets Pro-Series 2,Apparel & Fashion,20250725,2025-07-25,2025-07-25 04:00:00,4,LATAM,Premium,4,387.88,155.15,1551.52,1396.37,Debit Card
4355,ORD_104355,1,172,CUST_0172,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20250928,2025-09-28,2025-09-28 23:00:00,4,LATAM,Standard,4,277.89,166.73,1111.56,944.83,Apple Pay
4356,ORD_104356,1,136,CUST_0136,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20260821,2026-08-21,2026-08-21 20:00:00,1,North America,Standard,3,420.39,126.12,1261.17,1135.05,PayPal
4357,ORD_104357,1,465,CUST_0465,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20251009,2025-10-09,2025-10-09 14:00:00,3,APAC,Premium,1,438.78,21.94,438.78,416.84,Apple Pay
4358,ORD_104358,1,124,CUST_0124,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250125,2025-01-25,2025-01-25 11:00:00,4,LATAM,VIP,2,420.39,0.0,840.78,840.78,Apple Pay
4359,ORD_104359,1,204,CUST_0204,21,PROD_0021,Blenders Pro-Series 3,Home & Kitchen,20260621,2026-06-21,2026-06-21 19:00:00,2,EMEA,Standard,5,137.29,68.64,686.45,617.81,Apple Pay
4360,ORD_104360,1,226,CUST_0226,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20250128,2025-01-28,2025-01-28 07:00:00,3,APAC,Standard,5,80.72,0.0,403.6,403.6,Debit Card
4361,ORD_104361,1,192,CUST_0192,15,PROD_0015,Coffee Makers Pro-Series 3,Home & Kitchen,20260622,2026-06-22,2026-06-22 00:00:00,2,EMEA,Premium,2,397.04,79.41,794.08,714.67,Debit Card
4362,ORD_104362,1,96,CUST_0096,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20260818,2026-08-18,2026-08-18 06:00:00,1,North America,Standard,2,217.64,65.29,435.28,369.99,Debit Card
4363,ORD_104363,1,269,CUST_0269,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20251107,2025-11-07,2025-11-07 23:00:00,3,APAC,Standard,1,194.64,29.2,194.64,165.44,PayPal
